episode,p99_latency,throughput,gpu_utilization
632,27.8797147127085,4.184143380332031,0.0
633,27.21455100390363,4.0754911874085815,0.0
634,27.875643055703527,4.099556812368916,0.0
635,27.992078492107026,4.046141066955172,0.0
636,28.025173688248934,4.189301829689024,0.0
637,28.01090175771275,4.113936418874917,0.0
638,27.8982312007125,4.080521842099485,0.0
639,28.013791851283482,4.179588034152977,0.0
640,27.26151403500617,4.046141066955172,0.0
641,28.025173688248934,4.085182331820328,0.0
642,27.678536602140245,4.092347710237828,0.0
643,27.897289771000306,4.209138840976867,0.0
644,30.250748833138275,4.277112163733491,0.0
645,29.638356140534512,4.337096508549713,0.0
646,28.025173584360594,4.076323017638503,0.0
647,29.892297598864623,4.195814334845072,0.0
648,27.185814319318855,4.29375047436159,0.0
649,28.00464424856892,4.113936418874917,0.0
650,27.67406407736612,4.059095447780947,0.0
651,27.674052769080166,4.176711078275682,0.0
652,27.984942300737714,4.235493233038654,0.0
653,27.875787215568657,4.167148344520028,0.0
654,27.677474410610465,4.188634682865466,0.0
655,28.00635031875487,4.058867803010678,0.0
656,27.992078492107026,4.088932433745723,0.0
657,27.87992949915448,4.17686635026751,0.0
658,27.67605433824473,4.167148344520028,0.0
659,27.286182728338527,4.189301829689024,0.0
660,27.677228997603702,4.113936418874917,0.0
661,29.89230788381008,4.065105880620949,0.0
662,27.875643055703527,4.076323017638503,0.0
663,26.645666223093794,4.2639898060795876,0.0
664,27.985086460602844,4.205834793828005,0.0
665,27.696196526962897,4.059095447780947,0.0
666,27.984942300737714,4.046142917217799,0.0
667,27.6983091765523,4.18244932299894,0.0
668,28.01090186160109,4.186273412173702,0.0
669,27.894610481174382,4.0754911874085815,0.0
670,28.00390983009691,4.059095447780947,0.0
671,28.025173688248934,4.164323301144366,0.0
672,27.87832224164111,4.189301829689024,0.0
673,27.42433258542966,4.138958093172666,0.0
674,27.87992949915448,4.164323301144366,0.0
675,27.084082701815863,4.099556812368916,0.0
676,27.898752764760204,4.246768840600345,0.0
677,27.87832224164111,4.235493233038654,0.0
678,29.89230788381008,4.2020901283107905,0.0
679,28.00753044574669,4.179302972878825,0.0
680,26.670145518487107,4.068082574172069,0.0
681,26.650443570655902,4.053755371226226,0.0
682,28.025173688248934,4.059095447780947,0.0
683,27.875787215568657,4.244504792222126,0.0
684,27.902373484298323,4.093527811303166,0.0
685,28.00635031875487,4.249338559917262,0.0
686,26.648293478827355,4.080521842099485,0.0
687,27.985086460602844,4.046142917217799,0.0
688,27.684109250900487,4.059095447780947,0.0
689,26.65147232059138,4.347188283310473,0.0
690,27.701195373730073,4.046141066955172,0.0
691,27.992078492107026,4.046141066955172,0.0
692,27.0820811326513,4.058867803010678,0.0
693,27.266067705992917,4.0754911874085815,0.0
694,27.29429534829497,4.053755371226226,0.0
695,27.87846640150624,4.076323017638503,0.0
696,27.875787215568657,4.076323017638503,0.0
697,27.89875286864854,4.046141066955172,0.0
698,27.992078492107026,4.058867803010678,0.0
699,27.875572429122677,4.088932433745723,0.0
700,27.89875286864854,4.058867803010678,0.0
701,28.00753044574669,4.053755371226226,0.0
702,26.85904448063081,4.046141066955172,0.0
703,27.991934332241897,4.138958093172666,0.0
704,27.677228997603702,4.176711078275682,0.0
705,27.674052769080166,4.188634682865466,0.0
706,27.67741708183099,4.221648374365708,0.0
707,27.079108821599036,4.096450499149393,0.0
708,27.87832224164111,4.0754911874085815,0.0
709,27.107845506183814,4.209138840976867,0.0
710,27.87832224164111,4.088932433745723,0.0
711,26.96681299698109,4.113936418874917,0.0
712,29.896434543486357,4.099556812368916,0.0
713,27.875787215568657,4.2979753589078555,0.0
714,28.046687934249885,4.214786989908538,0.0
715,27.898752764760204,4.058867803010678,0.0
716,27.700075853420817,4.167148344520028,0.0
717,27.874495458828772,4.091944136703298,0.0
718,27.805032417774335,4.214769781038733,0.0
719,27.88455986714398,4.3198348115794145,0.0
720,28.01090175771275,4.085182331820328,0.0
721,29.889421686632307,4.0754911874085815,0.0
722,28.028794303898714,4.2767107197597305,0.0
723,28.028794303898714,4.099556812368916,0.0
724,27.677373157468832,4.28621932258643,0.0
725,27.696930945434907,4.195814334845072,0.0
726,27.44647634331239,4.059095447780947,0.0
727,27.424343893715612,4.046142917217799,0.0
728,27.07793696693873,4.096450499149393,0.0
729,27.874510237592897,4.238724789267752,0.0
730,27.0820811326513,4.093432161549539,0.0
731,28.00753044574669,4.221648374365708,0.0
732,27.4472107617844,4.214786989908538,0.0
733,27.991934332241897,4.185608086063362,0.0
734,29.89230788381008,4.099556812368916,0.0
735,28.011636280073102,4.058867803010678,0.0
736,26.859086321879154,4.176711078275682,0.0
737,27.69619642307456,4.243745063230657,0.0
738,28.025173584360594,4.291549392274307,0.0
739,27.171327962039044,4.185608086063362,0.0
740,27.87832224164111,4.0754911874085815,0.0
741,28.028794303898714,4.188634682865466,0.0
742,28.025173688248934,4.2020901283107905,0.0
743,27.992078492107026,4.046142917217799,0.0
744,27.291772922197488,4.058867803010678,0.0
745,27.8982312007125,4.085182331820328,0.0
746,27.984942300737714,4.0754911874085815,0.0
747,26.840129908920577,4.046141066955172,0.0
748,27.700075853420817,4.167148344520028,0.0
749,26.965499515931654,4.179302972878825,0.0
750,27.897289771000306,4.318193618685179,0.0
751,27.90572467120111,4.186273412173702,0.0
752,28.01452247725087,4.188634682865466,0.0
753,27.894610585062722,4.325899483075693,0.0
754,27.992078492107026,4.059095447780947,0.0
755,26.64611349480809,4.046141066955172,0.0
756,27.264039074344137,4.184143380332031,0.0
757,28.02492026035173,4.076323017638503,0.0
758,27.67743256936212,4.09654629001349,0.0
759,27.914292227975192,4.17686635026751,0.0
760,26.650587730521032,4.179302972878825,0.0
761,27.69757475808029,4.0754911874085815,0.0
762,27.678536602140245,4.0754911874085815,0.0
763,27.874495458828772,4.214769781038733,0.0
764,28.01452247725087,4.059095447780947,0.0
765,27.874510237592897,4.189301829689024,0.0
766,27.078242612263896,4.0754911874085815,0.0
767,27.897289667111966,4.046141066955172,0.0
768,27.475097700815635,4.17686635026751,0.0
769,28.00390983009691,4.059095447780947,0.0
770,27.874495458828772,4.058867803010678,0.0
771,27.991934332241897,4.0754911874085815,0.0
772,27.29740356347814,4.046141066955172,0.0
773,27.402196443597017,4.059095447780947,0.0
774,27.877174644766356,4.046141066955172,0.0
775,29.89230788381008,4.093432161549539,0.0
776,28.00390972620857,4.164323301144366,0.0
777,27.67745963184634,4.196112691790372,0.0
778,27.266067705992917,4.076323017638503,0.0
779,27.29629953070002,4.188634682865466,0.0
780,28.00753044574669,4.085182331820328,0.0
781,27.380052685714286,4.2020901283107905,0.0
782,27.984871674156864,4.467168989443822,0.0
783,27.67745963184634,4.088932433745723,0.0
784,27.984942300737714,4.046141066955172,0.0
785,27.898024189472316,4.185608086063362,0.0
786,26.779876249241163,4.046141066955172,0.0
787,27.676340111537083,4.2020901283107905,0.0
788,27.984942300737714,4.085182331820328,0.0
789,27.992078492107026,4.080521842099485,0.0
790,27.441646168005132,4.065105880620949,0.0
791,26.651958922534725,4.046141066955172,0.0
792,28.028794303898714,4.0754911874085815,0.0
793,28.025173688248934,4.113936418874917,0.0
794,28.025173688248934,4.065105880620949,0.0
795,27.69981714261268,4.046142917217799,0.0
796,26.67464190100064,4.076323017638503,0.0
797,27.87846640150624,4.284591436422671,0.0
798,28.01452247725087,4.164323301144366,0.0
799,28.01452247725087,4.059095447780947,0.0
800,27.26403646110365,4.093432161549539,0.0
801,29.89387395224432,4.195814334845072,0.0
802,27.875643055703527,4.198692134465194,0.0
803,26.96423717685427,4.085182331820328,0.0
804,28.04327055041618,4.065105880620949,0.0
805,27.1908152620199,4.164323301144366,0.0
806,28.00390983009691,4.0754911874085815,0.0
807,26.642166482667577,4.046141066955172,0.0
808,26.67465582252708,4.164323301144366,0.0
809,26.640383296081183,4.046142917217799,0.0
810,27.677228997603702,4.046141066955172,0.0
811,27.87825161506026,4.164323301144366,0.0
812,27.8982312007125,4.062063342288778,0.0
813,27.676313049052865,4.099556812368916,0.0
814,29.89230788381008,4.046141066955172,0.0
815,27.29740356347814,4.059095447780947,0.0
816,27.984871674156864,4.046141066955172,0.0
817,27.67544230848351,4.184143380332031,0.0
818,29.89230788381008,4.065105880620949,0.0
819,26.650443570655902,4.046142917217799,0.0
820,27.87992949915448,4.046142917217799,0.0
821,27.8982312007125,4.088932433745723,0.0
822,29.89230788381008,4.080521842099485,0.0
823,27.8797147127085,4.058867803010678,0.0
824,28.00390972620857,4.053755371226226,0.0
825,28.00753044574669,4.076323017638503,0.0
826,27.90774916582757,4.093527811303166,0.0
827,29.90154955420382,4.078483115367623,0.0
828,28.025173688248934,4.113936418874917,0.0
829,27.45265371567179,4.176711078275682,0.0
830,26.636907009347066,4.046141066955172,0.0
831,27.676313049052865,4.068082574172069,0.0
832,26.831874670855704,4.046141066955172,0.0
833,27.87825161506026,4.099556812368916,0.0
834,27.382096096127192,4.185608086063362,0.0
835,27.984942300737714,4.046141066955172,0.0
836,28.025173688248934,4.252179052451397,0.0
837,27.902373484298323,4.220640602937156,0.0
838,27.65213510960261,4.294652862715632,0.0
839,27.267359462732802,4.093432161549539,0.0
840,27.898752764760204,4.058867803010678,0.0
841,27.697189656243044,4.164323301144366,0.0
842,27.67635489030121,4.088932433745723,0.0
843,29.889421686632307,4.058867803010678,0.0
844,28.01452247725087,4.088188511005704,0.0
845,29.888676983214843,4.093432161549539,0.0
846,26.650297661232408,4.065105880620949,0.0
847,27.89875286864854,4.058867803010678,0.0
848,26.638232642832893,4.314011839950564,0.0
849,29.927974941891446,4.065105880620949,0.0
850,29.89230788381008,4.076323017638503,0.0
851,26.67465582252708,4.061835364511464,0.0
852,28.01452247725087,4.164323301144366,0.0
853,31.093163435796797,4.080521842099485,0.0
854,27.897289771000306,4.058867803010678,0.0
855,29.965015312539105,4.076323017638503,0.0
856,27.677158371022852,4.196112691790372,0.0
857,27.085186734593986,4.080521842099485,0.0
858,28.025173688248934,4.053755371226226,0.0
859,27.294297961535456,4.059095447780947,0.0
860,30.250748833138275,4.185608086063362,0.0
861,27.87992949915448,4.076323017638503,0.0
862,27.877174644766356,4.058867803010678,0.0
863,28.025173688248934,4.065105880620949,0.0
864,27.294309269821408,4.246723774211365,0.0
865,27.678607228721095,4.0754911874085815,0.0
866,27.87846640150624,4.059095447780947,0.0
867,28.268420639080627,4.2020901283107905,0.0
868,29.89230788381008,4.167148344520028,0.0
869,28.028794303898714,4.058867803010678,0.0
870,27.67741708183099,4.185608086063362,0.0
871,29.965015312539105,4.085182331820328,0.0
872,27.924165479767538,4.205270895227618,0.0
873,27.992078492107026,4.076323017638503,0.0
874,28.00753044574669,4.188634682865466,0.0
875,28.01090186160109,4.080521842099485,0.0
876,27.4058170592468,4.046142917217799,0.0
877,28.025173688248934,4.200349447801387,0.0
878,28.00390972620857,4.231344239539157,0.0
879,28.025173584360594,4.278942980352672,0.0
880,29.89230788381008,4.11684137543823,0.0
881,27.89875286864854,4.200349447801387,0.0
882,27.483603934463282,4.068082574172069,0.0
883,27.985086460602844,4.0754911874085815,0.0
884,27.87825161506026,4.058867803010678,0.0
885,26.636910465966643,4.046141066955172,0.0
886,27.67605433824473,4.058867803010678,0.0
887,27.107845506183814,4.113936418874917,0.0
888,28.01090175771275,4.17686635026751,0.0
889,28.01090186160109,4.2639898060795876,0.0
890,27.696455237771033,4.093527811303166,0.0
891,26.857042911466248,4.0754911874085815,0.0
892,27.902373484298323,4.046141066955172,0.0
893,29.888687268160297,4.195814334845072,0.0
894,28.028794303898714,4.092347710237828,0.0
895,27.483603934463282,4.083521163613629,0.0
896,28.00753044574669,4.167148344520028,0.0
897,27.8797147127085,4.0754911874085815,0.0
898,27.6983091765523,4.076323017638503,0.0
899,27.8797147127085,4.046141066955172,0.0
900,27.422386028716634,4.059095447780947,0.0
901,27.67741708183099,4.0754911874085815,0.0
902,28.00753044574669,4.203527579055578,0.0
903,27.18878663037112,4.059095447780947,0.0
904,27.260200553956732,4.185608086063362,0.0
905,29.894798876287116,4.0754911874085815,0.0
906,27.6983091765523,4.093527811303166,0.0
907,27.8797147127085,4.214769781038733,0.0
908,26.63654976660972,4.059095447780947,0.0
909,27.316441719418187,4.099556812368916,0.0
910,27.677158371022852,4.059095447780947,0.0
911,27.44647634331239,4.243745063230657,0.0
912,27.67745963184634,4.185608086063362,0.0
913,27.427652973818326,4.243745063230657,0.0
914,28.00464424856892,4.17686635026751,0.0
915,27.67605433824473,4.2020901283107905,0.0
916,27.87992949915448,4.18244932299894,0.0
917,27.894610481174382,4.046142917217799,0.0
918,27.89875286864854,4.138958093172666,0.0
919,30.26862070584282,4.138958093172666,0.0
920,27.69981714261268,4.049091894025671,0.0
921,28.01090186160109,4.046142917217799,0.0
922,28.00390983009691,4.198692134465194,0.0
923,27.67605433824473,4.188634682865466,0.0
924,27.900910386650086,4.065105880620949,0.0
925,27.291772922197488,4.099556812368916,0.0
926,27.87992949915448,4.214786989908538,0.0
927,27.875572429122677,4.088932433745723,0.0
928,29.90427869511877,4.2020901283107905,0.0
929,27.678536602140245,4.179588034152977,0.0
930,27.266067705992917,4.246723774211365,0.0
931,27.676313049052865,4.0754911874085815,0.0
932,27.87846640150624,4.189301829689024,0.0
933,27.984942300737714,4.30652613502669,0.0
934,27.44647634331239,4.179588034152977,0.0
935,27.696196526962897,4.179302972878825,0.0
936,27.985086460602844,4.167148344520028,0.0
937,27.67743256936212,4.091944136703298,0.0
938,30.295739172272075,4.093432161549539,0.0
939,26.650587730521032,4.278942980352672,0.0
940,27.085401521039966,4.058867803010678,0.0
941,27.294309269821408,4.080521842099485,0.0
942,27.87992949915448,4.046142917217799,0.0
943,27.897289771000306,4.099556812368916,0.0
944,27.402196443597017,4.205834793828005,0.0
945,27.984942300737714,4.113936418874917,0.0
946,27.184948109983715,4.179302972878825,0.0
947,27.696455237771033,4.164323301144366,0.0
948,27.678607228721095,4.088188511005704,0.0
949,27.191892232313805,4.088932433745723,0.0
950,27.32006233506797,4.179588034152977,0.0
951,27.260200553956732,4.088932433745723,0.0
952,27.085186734593986,4.18729702553559,0.0
953,27.875787215568657,4.053755371226226,0.0
954,27.902373484298323,4.095364448195817,0.0
955,27.42636121707844,4.309936996932657,0.0
956,28.01090175771275,4.209138840976867,0.0
957,27.402196443597017,4.314011839950564,0.0
958,27.079556093313332,4.046141066955172,0.0
959,27.082092440937252,4.046142917217799,0.0
960,27.677373157468832,4.184143380332031,0.0
961,27.87825161506026,4.200349447801387,0.0
962,27.87825161506026,4.058867803010678,0.0
963,26.63901210406749,4.093527811303166,0.0
964,27.191470150757212,4.093432161549539,0.0
965,28.01090186160109,4.093432161549539,0.0
966,27.677158371022852,4.220640602937156,0.0
967,27.87992949915448,4.11684137543823,0.0
968,27.678607228721095,4.065105880620949,0.0
969,27.67743256936212,4.223849526083042,0.0
970,28.028794303898714,4.059095447780947,0.0
971,28.025908106720944,4.0754911874085815,0.0
972,28.025173688248934,4.228123922934191,0.0
973,28.025173688248934,4.249338559917262,0.0
974,27.67745963184634,4.11684137543823,0.0
975,27.984871674156864,4.281007511221164,0.0
976,27.89948728712055,4.085182331820328,0.0
977,27.449330714042635,4.053755371226226,0.0
978,27.918782259354632,4.053755371226226,0.0
979,28.028794303898714,4.080521842099485,0.0
980,27.67635489030121,4.085182331820328,0.0
981,30.258997153383213,4.2126020964562745,0.0
982,26.843235510863266,4.284591436422671,0.0
983,29.89230788381008,4.093432161549539,0.0
984,27.289803447876647,4.164323301144366,0.0
985,28.01452247725087,4.164323301144366,0.0
986,29.89230788381008,4.099556812368916,0.0
987,27.991934332241897,4.065105880620949,0.0
988,27.07793696693873,4.113936418874917,0.0
989,27.984942300737714,4.188634682865466,0.0
990,27.677228997603702,4.214769781038733,0.0
991,26.85904448063081,4.093527811303166,0.0
992,27.87825161506026,4.093432161549539,0.0
993,27.701195373730073,4.196112691790372,0.0
994,28.025173688248934,4.220640602937156,0.0
995,27.084082701815863,4.053755371226226,0.0
996,29.888676983214843,4.059095447780947,0.0
997,27.426334154594223,4.080521842099485,0.0
998,26.64931075254527,4.249338559917262,0.0
999,27.296341371948362,4.185608086063362,0.0
1000,28.028894186614767,4.092347710237828,0.0
1001,27.897289771000306,4.096450499149393,0.0
1002,28.00464424856892,4.088932433745723,0.0
1003,27.18626159103315,4.053755371226226,0.0
1004,29.889421686632307,4.164323301144366,0.0
1005,27.38006399400024,4.083521163613629,0.0
1006,27.503746123181447,4.053755371226226,0.0
1007,27.38006399400024,4.065105880620949,0.0
1008,27.38006399400024,4.046141066955172,0.0
1009,26.854070600413984,4.205834793828005,0.0
1010,27.677474410610465,4.113936418874917,0.0
1011,27.8797147127085,4.277112163733491,0.0
1012,27.67745963184634,4.195814334845072,0.0
1013,28.00753044574669,4.113936418874917,0.0
1014,27.079556093313332,4.188634682865466,0.0
1015,26.64265640942649,4.046141066955172,0.0
1016,27.87846640150624,4.088932433745723,0.0
1017,27.67748770841184,4.196112691790372,0.0
1018,27.87825161506026,4.065105880620949,0.0
1019,27.29429534829497,4.18244932299894,0.0
1020,28.00390972620857,4.085182331820328,0.0
1021,27.875787215568657,4.046141066955172,0.0
1022,27.87978533928935,4.228123922934191,0.0
1023,27.87825161506026,4.085182331820328,0.0
1024,26.672372007649155,4.205834793828005,0.0
1025,27.894610585062722,4.056715459000889,0.0
1026,27.895345003534732,4.243745063230657,0.0
1027,27.992078492107026,4.080521842099485,0.0
1028,27.67743256936212,4.113936418874917,0.0
1029,29.89230788381008,4.284591436422671,0.0
1030,27.481602365298716,4.088932433745723,0.0
1031,27.424329972189174,4.0754911874085815,0.0
1032,28.01090186160109,4.080521842099485,0.0
1033,27.696455237771033,4.080521842099485,0.0
1034,27.676313049052865,4.076323017638503,0.0
1035,27.085257361174836,4.046142917217799,0.0
1036,27.426375995842566,4.053755371226226,0.0
1037,26.86589428245309,4.11684137543823,0.0
1038,27.875787215568657,4.189301829689024,0.0
1039,29.89230788381008,4.252179052451397,0.0
1040,27.677228997603702,4.246723774211365,0.0
1041,27.894610585062722,4.085182331820328,0.0
1042,27.984942300737714,4.058867803010678,0.0
1043,27.678536602140245,4.065105880620949,0.0
1044,29.89230788381008,4.214786989908538,0.0
1045,27.678536602140245,4.11684137543823,0.0
1046,27.985086460602844,4.059095447780947,0.0
1047,28.01090186160109,4.176711078275682,0.0
1048,27.9240620991225,4.080521842099485,0.0
1049,27.082078519410814,4.076323017638503,0.0
1050,27.87832224164111,4.093432161549539,0.0
1051,27.316441719418187,4.093527811303166,0.0
1052,29.888676983214843,4.196112691790372,0.0
1053,27.29740356347814,4.092347710237828,0.0
1054,27.266067705992917,4.058867803010678,0.0
1055,26.834147784201008,4.184143380332031,0.0
1056,27.44647634331239,4.093527811303166,0.0
1057,27.084124543064206,4.353609970416558,0.0
1058,29.89230788381008,4.059095447780947,0.0
1059,27.87825161506026,4.059095447780947,0.0
1060,27.874495458828772,4.277112163733491,0.0
1061,27.67745963184634,4.046141066955172,0.0
1062,28.028794303898714,4.198692134465194,0.0
1063,28.01090186160109,4.138958093172666,0.0
1064,27.427652973818326,4.053755371226226,0.0
1065,28.00635031875487,4.053755371226226,0.0
1066,28.011636280073102,4.093432161549539,0.0
1067,28.84589208901554,4.065105880620949,0.0
1068,27.079108821599036,4.092347710237828,0.0
1069,26.64021245767163,4.059095447780947,0.0
1070,27.985086460602844,4.11684137543823,0.0
1071,27.87846640150624,4.373728936638963,0.0
1072,28.025173688248934,4.252179052451397,0.0
1073,28.00390972620857,4.059095447780947,0.0
1074,27.085401521039966,4.285570246007004,0.0
1075,27.8982312007125,4.235493233038654,0.0
1076,27.676340111537083,4.2020901283107905,0.0
1077,27.38205425487885,4.088932433745723,0.0
1078,27.29629953070002,4.284591436422671,0.0
1079,27.678536602140245,4.167148344520028,0.0
1080,27.427652973818326,4.17686635026751,0.0
1081,27.992078492107026,4.080521842099485,0.0
1082,27.678536602140245,4.180009031299507,0.0
1083,28.01090186160109,4.099556812368916,0.0
1084,28.00753044574669,4.046142917217799,0.0
1085,27.450096958962174,4.164323301144366,0.0
1086,28.00390983009691,4.142043967524966,0.0
1087,27.42636121707844,4.046141066955172,0.0
1088,27.67763186827697,4.059095447780947,0.0
1089,27.875643055703527,4.096450499149393,0.0
1090,27.18626159103315,4.189301829689024,0.0
1091,29.89230788381008,4.076323017638503,0.0
1092,28.00390983009691,4.167148344520028,0.0
1093,27.984942300737714,4.176711078275682,0.0
1094,29.89230788381008,4.18729702553559,0.0
1095,29.89230788381008,4.179302972878825,0.0
1096,26.643123176419795,4.224858830680312,0.0
1097,27.677228997603702,4.249338559917262,0.0
1098,26.77603772885376,4.046141066955172,0.0
1099,29.89230788381008,4.088932433745723,0.0
1100,27.0820811326513,4.080521842099485,0.0
1101,27.166801353536513,4.083521163613629,0.0
1102,27.67605433824473,4.046141066955172,0.0
1103,27.185814319318855,4.080521842099485,0.0
1104,27.67745963184634,4.176711078275682,0.0
1105,27.426334154594223,4.053755371226226,0.0
1106,29.89230788381008,4.195814334845072,0.0
1107,27.677373157468832,4.138958093172666,0.0
1108,27.986010404738735,4.138958093172666,0.0
1109,27.18464246465855,4.205834793828005,0.0
1110,27.0820811326513,4.080521842099485,0.0
1111,29.912421405155442,4.196112691790372,0.0
1112,27.8982312007125,4.188634682865466,0.0
1113,27.67605433824473,4.176711078275682,0.0
1114,27.42636121707844,4.058867803010678,0.0
1115,26.64021245767163,4.088932433745723,0.0
1116,27.678607228721095,4.0754911874085815,0.0
1117,30.262667576815144,4.179588034152977,0.0
1118,27.891820622488524,4.11684137543823,0.0
1119,27.984942300737714,4.176711078275682,0.0
1120,27.67544230848351,4.209138840976867,0.0
1121,28.011636280073102,4.046141066955172,0.0
1122,27.87978533928935,4.373728936638963,0.0
1123,27.481602365298716,4.085182331820328,0.0
1124,27.484922753687385,4.058867803010678,0.0
1125,28.00635031875487,4.17686635026751,0.0
1126,29.888687268160297,4.053755371226226,0.0
1127,26.783196637629832,4.246768840600345,0.0
1128,27.877174644766356,4.046141066955172,0.0
1129,28.028794303898714,4.185608086063362,0.0
1130,27.677474410610465,4.164323301144366,0.0
1131,28.00390972620857,4.0754911874085815,0.0
1132,27.267359462732802,4.246723774211365,0.0
1133,27.897289771000306,4.093432161549539,0.0
1134,29.888676983214843,4.046141066955172,0.0
1135,27.874495458828772,4.179302972878825,0.0
1136,28.028794303898714,4.176711078275682,0.0
1137,27.875572429122677,4.088932433745723,0.0
1138,26.677964902629792,4.196112691790372,0.0
1139,28.01119755076543,4.18729702553559,0.0
1140,27.884141183311705,4.0754911874085815,0.0
1141,27.677474410610465,4.076323017638503,0.0
1142,26.677750116183812,4.053755371226226,0.0
1143,27.984871674156864,4.058867803010678,0.0
1144,26.6662184377667,4.083521163613629,0.0
1145,27.297474190058995,4.093527811303166,0.0
1146,27.8982312007125,4.294652862715632,0.0
1147,27.918740759463045,4.186273412173702,0.0
1148,27.89875286864854,4.185608086063362,0.0
1149,26.647267342132363,4.102584192224154,0.0
1150,27.99945220684347,4.179302972878825,0.0
1151,27.166801353536513,4.085182331820328,0.0
1152,28.01090186160109,4.113936418874917,0.0
1153,29.888676983214843,4.188634682865466,0.0
1154,27.8982312007125,4.080521842099485,0.0
1155,27.67745963184634,4.058867803010678,0.0
1156,27.87846640150624,4.088932433745723,0.0
1157,27.874510237592897,4.11684137543823,0.0
1158,29.584303796446243,4.076323017638503,0.0
1159,27.87832224164111,4.053755371226226,0.0
1160,27.26405038263009,4.17686635026751,0.0
1161,29.146552503597963,4.167148344520028,0.0
1162,27.503746123181447,4.198692134465194,0.0
1163,30.282797259594165,4.246723774211365,0.0
1164,28.00464424856892,4.080521842099485,0.0
1165,28.025173584360594,4.32454306640438,0.0
1166,29.911075578669934,4.0754911874085815,0.0
1167,27.29429534829497,4.065105880620949,0.0
1168,27.87832224164111,4.046141066955172,0.0
1169,27.875643055703527,4.046141066955172,0.0
1170,26.96423717685427,4.058867803010678,0.0
1171,27.471477085165855,4.080521842099485,0.0
1172,27.701195373730073,4.093432161549539,0.0
1173,27.894610585062722,4.058867803010678,0.0
1174,27.87825161506026,4.092347710237828,0.0
1175,27.08410976430008,4.046142917217799,0.0
1176,27.91819586767121,4.185608086063362,0.0
1177,27.077176841242032,4.053755371226226,0.0
1178,27.8982312007125,4.058867803010678,0.0
1179,27.874495458828772,4.053755371226226,0.0
1180,28.025173688248934,4.164323301144366,0.0
1181,26.636893158922703,4.076323017638503,0.0
1182,27.894610585062722,4.093432161549539,0.0
1183,27.985086460602844,4.195814334845072,0.0
1184,26.648978126241957,4.113936418874917,0.0
1185,27.89875286864854,4.167148344520028,0.0
1186,26.779887557527115,4.185608086063362,0.0
1187,27.69757475808029,4.085182331820328,0.0
1188,28.05616243159755,4.205834793828005,0.0
1189,27.316441719418187,4.059095447780947,0.0
1190,27.084082701815863,4.049091894025671,0.0
1191,27.402930862069027,4.046141066955172,0.0
1192,27.87992949915448,4.179588034152977,0.0
1193,27.37752764637632,4.09654629001349,0.0
1194,29.89230788381008,4.309936996932657,0.0
1195,27.87992949915448,4.076323017638503,0.0
1196,27.191470150757212,4.092347710237828,0.0
1197,27.87978533928935,4.0754911874085815,0.0
1198,27.874495458828772,4.138958093172666,0.0
1199,27.985086460602844,4.056715459000889,0.0
1200,28.01452247725087,4.058867803010678,0.0
1201,27.88821958401071,4.186273412173702,0.0
1202,27.875643055703527,4.046141066955172,0.0
1203,26.642313967348276,4.138958093172666,0.0
1204,27.874510237592897,4.444716240667752,0.0
1205,27.89875286864854,4.059095447780947,0.0
1206,28.00464424856892,4.076323017638503,0.0
1207,27.875643055703527,4.221648374365708,0.0
1208,26.882807284998762,4.185608086063362,0.0
1209,26.643879880017657,4.046142917217799,0.0
1210,27.902373484298323,4.209138840976867,0.0
1211,28.00753044574669,4.059095447780947,0.0
1212,27.696196526962897,4.214786989908538,0.0
1213,27.985086460602844,4.046142917217799,0.0
1214,28.01452247725087,4.093527811303166,0.0
1215,27.984942300737714,4.0754911874085815,0.0
1216,28.01090175771275,4.059095447780947,0.0
1217,27.701195373730073,4.164323301144366,0.0
1218,27.67763186827697,4.113936418874917,0.0
1219,28.00753044574669,4.053755371226226,0.0
1220,26.991481690313453,4.195814334845072,0.0
1221,27.4895007056613,4.214769781038733,0.0
1222,28.025173688248934,4.076323017638503,0.0
1223,27.449330714042635,4.179588034152977,0.0
1224,29.89230788381008,4.272652998126761,0.0
1225,28.00753044574669,4.19179510456999,0.0
1226,28.025173584360594,4.049091894025671,0.0
1227,27.67406407736612,4.088932433745723,0.0
1228,27.084124543064206,4.167447128637499,0.0
1229,27.67743256936212,4.046142917217799,0.0
1230,28.01090186160109,4.076323017638503,0.0
1231,29.89230788381008,4.058867803010678,0.0
1232,27.875787215568657,4.179302972878825,0.0
1233,27.992078492107026,4.088932433745723,0.0
1234,27.87978533928935,4.058867803010678,0.0
1235,27.08410976430008,4.0754911874085815,0.0
1236,27.42636121707844,4.176711078275682,0.0
1237,27.67741708183099,4.093432161549539,0.0
1238,27.169337701160433,4.102584192224154,0.0
1239,28.00753044574669,4.17686635026751,0.0
1240,27.383158287656972,4.185608086063362,0.0
1241,28.028794303898714,4.0754911874085815,0.0
1242,27.89875286864854,4.046142917217799,0.0
1243,27.696196526962897,4.061835364511464,0.0
1244,27.984942300737714,4.195814334845072,0.0
1245,27.8982312007125,4.080521842099485,0.0
1246,27.172502621398017,4.184143380332031,0.0
1247,28.00390983009691,4.053755371226226,0.0
1248,29.922483734492396,4.046141066955172,0.0
1249,27.897289771000306,4.062063342288778,0.0
1250,27.427438187372346,4.138958093172666,0.0
1251,27.87825161506026,4.046141066955172,0.0
1252,27.902373484298323,4.188634682865466,0.0
