scheduler,workload,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,std_latency_ms,throughput,total_energy,total_cost,energy_per_job,cost_per_job,slo_violations,slo_violation_rate,slo_compliance_rate,cold_starts,warm_hits,cold_start_rate,num_jobs,simulation_time_s,hw_0_util,hw_1_util,hw_2_util,hw_3_util,hw_4_util,hw_5_util,hw_6_util,run_id
FIFO,azure_trace_day_03,23.346573590280556,27.16422553340969,29.394065023079712,19.712856548617324,8.06855890198179,80.58575586050719,65048.69567264144,60008.25284819862,32.52434783632072,30.00412642409931,0,0.0,1.0,1486,514,0.743,2000,3.6172091960906982,23.867035472695896,24.086478786125515,24.16484139654869,23.94686443686339,20.112253797610784,20.506535690327773,22.089163434972512,4
FIFO,synthetic_chain,27.493906019187058,50.16029620703434,71.33070823504193,30.537764748079265,10.218249324154751,86.16444183273734,97546.17720753977,90253.46495865172,48.773088603769885,45.12673247932586,1,0.0005,0.9995,2000,0,1.0,2000,3.5604424476623535,40.72402711444147,40.616503616513434,40.922525419212505,39.89108301930576,30.919758716884516,31.917489320334326,34.792356159558125,0
FIFO,synthetic_chain,27.493906019187058,50.16029620703434,71.33070823504193,30.537764748079265,10.218249324154751,86.16444183273734,97546.17720753977,90253.46495865172,48.773088603769885,45.12673247932586,1,0.0005,0.9995,2000,0,1.0,2000,3.5159764289855957,40.72402711444147,40.616503616513434,40.922525419212505,39.89108301930576,30.919758716884516,31.917489320334326,34.792356159558125,1
FIFO,synthetic_chain,27.493906019187058,50.16029620703434,71.33070823504193,30.537764748079265,10.218249324154751,86.16444183273734,97546.17720753977,90253.46495865172,48.773088603769885,45.12673247932586,1,0.0005,0.9995,2000,0,1.0,2000,3.780790090560913,40.72402711444147,40.616503616513434,40.922525419212505,39.89108301930576,30.919758716884516,31.917489320334326,34.792356159558125,2
FIFO,synthetic_chain,27.493906019187058,50.16029620703434,71.33070823504193,30.537764748079265,10.218249324154751,86.16444183273734,97546.17720753977,90253.46495865172,48.773088603769885,45.12673247932586,1,0.0005,0.9995,2000,0,1.0,2000,3.6778175830841064,40.72402711444147,40.616503616513434,40.922525419212505,39.89108301930576,30.919758716884516,31.917489320334326,34.792356159558125,3
FIFO,synthetic_chain,27.493906019187058,50.16029620703434,71.33070823504193,30.537764748079265,10.218249324154751,86.16444183273734,97546.17720753977,90253.46495865172,48.773088603769885,45.12673247932586,1,0.0005,0.9995,2000,0,1.0,2000,3.6918773651123047,40.72402711444147,40.616503616513434,40.922525419212505,39.89108301930576,30.919758716884516,31.917489320334326,34.792356159558125,4
FIFO,synthetic_diamond,27.63813752419253,50.00779873882838,68.38670828282268,30.652179196052447,10.284518514858176,81.90600388065292,98033.72600887663,90736.39622871707,49.01686300443832,45.368198114358535,1,0.0005,0.9995,2000,0,1.0,2000,3.6247785091400146,38.194068245642306,38.19809890933688,38.99048904461396,39.695111969361704,30.194010476856082,29.575501652359204,33.54561629464722,0
FIFO,synthetic_diamond,27.63813752419253,50.00779873882838,68.38670828282268,30.652179196052447,10.284518514858176,81.90600388065292,98033.72600887663,90736.39622871707,49.01686300443832,45.368198114358535,1,0.0005,0.9995,2000,0,1.0,2000,3.5560779571533203,38.194068245642306,38.19809890933688,38.99048904461396,39.695111969361704,30.194010476856082,29.575501652359204,33.54561629464722,1
FIFO,synthetic_diamond,27.63813752419253,50.00779873882838,68.38670828282268,30.652179196052447,10.284518514858176,81.90600388065292,98033.72600887663,90736.39622871707,49.01686300443832,45.368198114358535,1,0.0005,0.9995,2000,0,1.0,2000,3.6002745628356934,38.194068245642306,38.19809890933688,38.99048904461396,39.695111969361704,30.194010476856082,29.575501652359204,33.54561629464722,2
FIFO,synthetic_diamond,27.63813752419253,50.00779873882838,68.38670828282268,30.652179196052447,10.284518514858176,81.90600388065292,98033.72600887663,90736.39622871707,49.01686300443832,45.368198114358535,1,0.0005,0.9995,2000,0,1.0,2000,3.636868953704834,38.194068245642306,38.19809890933688,38.99048904461396,39.695111969361704,30.194010476856082,29.575501652359204,33.54561629464722,3
FIFO,synthetic_diamond,27.63813752419253,50.00779873882838,68.38670828282268,30.652179196052447,10.284518514858176,81.90600388065292,98033.72600887663,90736.39622871707,49.01686300443832,45.368198114358535,1,0.0005,0.9995,2000,0,1.0,2000,3.619080066680908,38.194068245642306,38.19809890933688,38.99048904461396,39.695111969361704,30.194010476856082,29.575501652359204,33.54561629464722,4
FIFO,synthetic_fork_join,27.249406088790312,48.88291750523547,64.55311392599526,30.05592562268404,9.850221838192686,80.57322428160757,96575.88765133149,89356.44906979521,48.28794382566574,44.67822453489761,2,0.001,0.999,2000,0,1.0,2000,3.6700334548950195,37.824614006083706,37.46852372931501,36.58104283045838,36.959007756667766,29.255741481482232,28.913602920259603,32.865155634276235,0
