0,1,2,3,4,5,6
-0.02417522663294557,-0.024169085748689426,-0.02416872597185911,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417933483549147,-0.024172309693635763,-0.024174527277023603,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024184557374758817,-0.02416077364161082,-0.024173474536974725,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024193152828219728,-0.024166683119840316,-0.02417281091219221,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024193152828219728,-0.024166714611998187,-0.024171537594313747,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024197182460936772,-0.02416650975727731,-0.02417363878406937,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024197182460936772,-0.024172752567424786,-0.024174039252114306,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420316214402007,-0.02417604779970909,-0.024175298308174824,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420316214402007,-0.02417844365945218,-0.02417798831382634,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.024181342100869047,-0.024177388561836904,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.024182745521158146,-0.02418206482300838,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.024183305980457356,-0.0241835432073049,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.024188076565565913,-0.024187830953876187,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.02418716835072135,-0.0241860826280428,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420303532348823,-0.02418641836120391,-0.02418483104968232,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024215628677453346,-0.024188828883250035,-0.024188516838238708,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024192392178392554,-0.02418606256942439,-0.02418617082783595,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024194986087071532,-0.02417127121596123,-0.024187152163461373,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
